bb_id,x1,y1,x2,y2,class_name
15112,120,273,377,530,handbag
15113,187,146,587,338,person
15114,205,123,314,205,book
15115,128,456,149,478,person
15116,321,169,473,278,kite
15117,153,268,253,614,person
15118,20,109,190,550,potted plant
15119,10,266,112,610,person
15120,365,511,420,608,potted plant
15121,447,500,509,638,potted plant
15122,361,311,438,509,potted plant
15123,388,436,465,638,potted plant
15124,178,45,420,392,person
15125,187,186,499,425,bicycle
15126,200,53,357,367,person
15127,106,152,527,390,bicycle
15128,230,70,371,352,person
15129,136,192,491,407,bicycle
15130,109,33,332,569,person
15131,125,58,422,560,chair
15132,65,69,473,633,person
15133,276,338,475,476,laptop
15134,3,13,330,494,person
15135,2,24,327,497,chair
15136,260,282,295,352,person
15137,245,344,296,359,skateboard
15138,262,285,291,349,person
15139,243,340,291,354,skateboard
15140,51,16,449,475,person
15141,221,138,262,171,cake
15142,298,101,529,442,person
15143,15,162,528,445,couch
15144,171,225,477,637,person
15145,0,0,477,639,cat
15146,435,0,637,464,person
15147,480,99,525,176,cell phone
15148,445,1,637,461,person
15149,491,109,514,174,cell phone
15150,13,40,200,422,person
15151,60,127,105,276,tie
15152,512,141,569,336,person
15153,173,21,352,93,traffic light
15154,0,1,618,428,person
15155,1,12,549,429,cat
15156,75,6,280,253,person
15157,39,193,153,253,skateboard
15158,78,53,280,204,person
15159,40,197,151,253,skateboard
15160,6,57,428,347,person
15161,200,4,634,314,laptop
15162,0,64,416,335,person
15163,196,212,435,308,laptop
15164,431,123,549,412,person
15165,436,163,527,274,backpack
15166,442,122,547,414,person
15167,437,174,515,261,backpack
15168,277,85,637,425,person
15169,422,32,482,91,clock
15170,495,19,563,101,clock
15171,117,233,137,275,person
15172,3,3,633,354,train
15173,177,207,208,313,person
15174,124,211,188,312,person
15175,196,229,260,352,person
15176,193,85,405,473,person
15177,153,73,330,211,tv
15178,54,119,376,478,person
15179,100,185,333,441,backpack
15180,45,117,382,474,person
15181,203,181,308,265,backpack
15182,102,18,477,355,person
15183,95,167,632,352,bench
15184,2,162,298,423,person
15185,4,196,244,422,bed
15186,103,41,334,393,person
15187,181,393,273,479,skateboard
15188,98,37,343,401,person
15189,193,388,261,471,skateboard
15190,210,293,244,326,person
15191,79,3,543,405,boat
15192,390,258,416,337,person
15193,215,290,241,322,person
15194,54,253,554,409,boat
15195,385,258,421,329,person
15196,255,174,450,360,person
15197,363,244,390,279,sports ball
15198,145,133,201,223,person
15199,147,94,498,389,car
15200,199,109,269,254,person
15201,212,226,239,255,snowboard
15202,200,117,270,223,person
15203,203,223,257,249,snowboard
15204,205,110,269,233,person
15205,213,191,237,256,snowboard
15206,184,312,473,562,person
15207,194,350,266,475,backpack
15208,67,141,498,338,person
15209,0,2,498,338,couch
15210,248,203,375,474,person
15211,192,184,444,476,horse
15212,257,4,487,425,person
15213,110,149,194,321,fire hydrant
15214,213,165,432,473,person
15215,31,25,605,434,couch
15216,77,219,108,262,person
15217,153,202,189,242,cow
15218,128,199,165,249,cow
15219,138,238,191,306,person
15220,262,229,321,300,person
15221,195,232,251,312,person
15222,436,248,509,350,person
15223,407,160,477,275,person
15224,337,245,419,347,person
15225,384,393,529,476,person
15226,561,269,634,449,person
15227,164,386,308,479,person
15228,29,202,97,417,person
15229,85,21,430,419,person
15230,426,5,637,233,clock
15231,139,26,588,465,person
15232,301,352,405,457,scissors
15233,135,22,591,475,person
15234,303,351,365,442,scissors
15235,1,53,333,468,person
15236,353,334,439,409,boat
15237,244,27,471,264,person
15238,85,106,581,368,motorcycle
15239,371,278,638,477,person
15240,31,1,589,478,laptop
15241,458,130,565,236,person
15242,9,253,635,476,dining table
15243,6,3,470,473,person
15244,145,65,497,386,umbrella
15245,137,75,342,288,person
15246,82,156,376,392,motorcycle
15247,35,8,437,479,person
15248,241,325,554,418,knife
15249,265,39,352,319,person
15250,105,106,527,456,horse
15251,382,190,512,449,person
15252,167,79,294,372,person
15253,13,204,375,593,elephant
15254,137,95,215,329,person
15255,27,204,391,575,elephant
15256,223,22,460,418,person
15257,202,155,533,420,bicycle
15258,436,169,540,380,person
15259,515,252,531,274,teddy bear
15260,463,179,539,377,person
15261,472,217,504,266,teddy bear
15262,143,8,484,320,person
15263,116,95,635,397,sheep
15264,476,125,594,357,person
15265,157,98,196,134,sports ball
15266,183,32,315,133,person
15267,236,52,330,142,skateboard
15268,182,33,317,127,person
15269,221,50,322,131,skateboard
15270,116,97,298,368,person
15271,38,345,472,612,cake
15272,178,147,285,357,person
15273,61,204,321,288,bench
15274,386,151,487,390,person
15275,371,250,637,315,bench
15276,42,97,145,354,person
15277,483,137,618,400,person
15278,373,147,626,459,person
15279,1,0,497,457,kite
15280,114,100,212,401,person
15281,108,45,263,169,umbrella
15282,182,89,287,389,person
15283,196,83,309,388,person
15284,73,35,281,165,umbrella
15285,338,231,469,316,person
15286,237,276,568,337,boat
15287,345,227,463,310,person
15288,252,282,551,322,boat
15289,71,414,158,542,person
15290,0,461,206,543,bench
15291,2,2,423,637,person
15292,2,116,246,636,carrot
15293,144,22,434,505,person
15294,15,144,592,501,motorcycle
15295,239,31,492,238,person
15296,123,90,569,333,motorcycle
15297,8,8,409,637,person
15298,76,496,163,570,cake
15299,31,3,379,637,person
15300,79,509,152,567,cake
15301,401,185,452,223,person
15302,139,141,482,303,truck
15303,155,0,638,475,person
15304,77,137,407,447,laptop
15305,2,193,399,425,person
15306,3,3,636,417,umbrella
15307,312,40,463,267,person
15308,110,101,475,423,couch
15309,3,165,171,637,person
15310,21,187,125,294,apple
15311,73,76,265,412,person
15312,69,369,203,418,skis
15313,167,100,247,512,person
15314,180,45,319,97,umbrella
15315,44,105,146,520,person
15316,1,23,159,57,umbrella
15317,156,90,257,527,person
15318,161,3,321,95,umbrella
15319,25,94,154,526,person
15320,0,0,160,61,umbrella
15321,512,157,526,176,person
15322,193,166,609,277,boat
15323,488,153,507,176,person
15324,427,147,454,173,person
15325,460,145,483,181,person
15326,228,197,401,632,person
15327,327,207,477,481,backpack
15328,157,172,189,232,person
15329,97,188,615,290,boat
15330,445,131,478,223,person
15331,99,176,617,290,boat
15332,160,173,190,218,person
15333,93,185,617,289,boat
15334,1,105,473,633,person
15335,180,268,445,364,hot dog
15336,7,94,408,620,person
15337,189,246,477,397,hot dog
15338,209,76,418,610,person
15339,104,306,262,383,donut
15340,299,29,376,247,person
15341,97,155,170,276,chair
15342,181,33,285,266,person
15343,5,92,409,628,person
15344,177,303,302,635,tie
15345,59,1,575,638,person
15346,177,166,244,304,cell phone
15347,50,5,607,635,person
15348,153,164,249,297,cell phone
15349,181,185,394,444,person
15350,109,136,599,472,couch
15351,45,24,219,637,person
15352,148,174,191,214,cell phone
15353,54,29,213,632,person
15354,161,177,184,209,cell phone
15355,49,26,218,635,person
15356,161,177,186,200,cell phone
15357,1,49,446,475,person
15358,123,112,527,380,hot dog
15359,174,84,517,439,person
15360,16,29,633,470,boat
15361,173,75,514,417,person
15362,6,193,318,276,boat
15363,129,66,396,315,person
15364,109,149,434,359,motorcycle
15365,252,12,593,631,person
15366,19,104,594,637,horse
15367,362,132,529,417,person
15368,108,0,639,149,umbrella
15369,362,124,545,405,person
15370,109,1,633,413,umbrella
15371,7,91,476,636,person
15372,338,476,449,636,tie
15373,111,87,385,417,person
15374,215,148,448,417,bench
15375,116,87,382,413,person
15376,121,77,411,290,umbrella
15377,127,9,185,85,person
15378,14,73,615,374,car
15379,44,24,96,125,person
15380,2,1,318,391,person
15381,282,120,638,392,sheep
15382,364,77,518,245,person
15383,101,122,639,341,dining table
15384,1,101,260,338,person
15385,443,73,467,109,person
15386,391,118,635,160,dining table
15387,383,81,413,118,person
15388,531,74,560,118,person
15389,0,65,39,127,person
15390,65,93,638,337,dining table
15391,235,83,294,160,person
15392,162,83,229,154,person
15393,475,74,519,196,person
15394,507,71,604,202,person
15395,234,74,370,190,person
15396,8,134,130,442,person
15397,98,234,155,437,suitcase
15398,117,45,345,485,person
15399,172,388,196,580,knife
15400,106,37,353,486,person
15401,158,381,194,524,knife
15402,116,40,342,493,person
15403,169,389,192,525,knife
15404,8,74,165,507,person
15405,406,31,636,508,person
15406,122,81,383,511,person
15407,133,135,240,515,person
15408,120,215,240,393,backpack
15409,0,19,620,423,person
15410,3,37,637,423,couch
15411,0,0,474,637,person
15412,135,79,307,316,bottle
15413,2,307,216,637,bottle
15414,45,3,473,635,person
15415,157,90,277,336,bottle
15416,390,264,400,280,person
15417,390,274,402,279,skis
15418,226,259,235,278,person
15419,226,270,234,277,skis
15420,222,327,236,350,person
15421,221,346,235,353,skis
15422,236,322,249,350,person
15423,235,342,243,351,skis
15424,530,301,581,372,person
15425,526,362,581,374,skis
15426,145,258,182,370,person
15427,143,361,213,373,skis
15428,93,269,138,369,person
15429,106,362,141,374,skis
15430,322,274,370,368,person
15431,322,360,342,370,skis
15432,245,258,299,367,person
15433,241,356,260,367,skis
15434,278,358,300,368,skis
15435,133,260,176,366,person
15436,135,359,218,371,skis
15437,244,253,299,359,person
15438,281,358,296,366,skis
15439,239,356,258,365,skis
15440,144,262,175,362,person
15441,137,357,183,370,skis
15442,243,258,297,357,person
15443,239,353,298,368,skis
15444,309,141,419,421,person
15445,69,74,244,180,microwave
15446,1,0,259,507,person
15447,164,294,464,569,cake
15448,349,0,638,244,person
15449,352,40,528,135,banana
15450,290,108,326,157,person
15451,9,54,637,201,airplane
15452,540,119,565,160,person
15453,457,52,602,146,airplane
15454,219,125,274,174,person
15455,290,199,398,283,laptop
15456,305,110,381,262,person
15457,471,84,535,266,person
15458,102,116,183,350,person
15459,201,122,356,298,person
15460,75,10,327,341,person
15461,187,280,332,388,skateboard
15462,199,196,406,421,person
15463,154,62,475,175,umbrella
15464,150,165,384,420,person
15465,170,84,496,181,umbrella
15466,149,166,290,422,person
15467,154,73,476,204,umbrella
15468,363,71,535,412,person
15469,133,264,585,398,bench
15470,176,69,341,422,person
15471,263,33,427,229,person
15472,129,146,639,346,elephant
15473,127,72,198,186,person
15474,69,134,220,210,elephant
15475,346,290,357,318,person
15476,78,132,638,309,airplane
15477,201,142,415,615,person
15478,349,222,414,455,knife
15479,273,125,415,308,person
15480,190,303,523,425,laptop
15481,387,105,638,422,person
15482,46,56,294,424,person
15483,3,181,278,626,person
15484,143,69,425,246,umbrella
15485,9,27,296,420,person
15486,66,237,477,533,skis
15487,14,29,285,428,person
15488,72,335,475,546,skis
15489,195,140,231,186,person
15490,22,82,606,359,truck
15491,191,134,244,193,person
15492,14,61,620,388,truck
15493,150,39,225,184,person
15494,199,134,235,190,person
15495,29,73,606,385,truck
15496,102,143,155,185,person
15497,160,47,218,114,person
15498,266,182,310,229,person
15499,89,142,587,374,car
15500,233,6,423,205,person
15501,422,108,532,211,backpack
15502,21,10,209,234,person
15503,341,57,428,226,person
15504,5,13,582,417,motorcycle
15505,402,115,637,394,person
15506,89,105,634,421,motorcycle
15507,445,281,457,304,person
15508,480,177,505,203,clock
15509,213,68,474,532,person
15510,100,228,584,608,bicycle
15511,229,47,419,304,person
15512,107,94,611,285,motorcycle
15513,190,41,483,293,person
15514,103,91,613,281,motorcycle
15515,476,133,539,227,person
15516,470,145,502,197,backpack
15517,130,138,521,519,person
15518,118,223,213,317,backpack
15519,205,17,346,421,person
15520,309,35,467,422,person
15521,137,96,421,634,person
15522,1,236,157,638,person
15523,89,116,287,555,person
15524,120,214,240,351,backpack
15525,1,37,424,638,person
15526,12,264,395,637,dog
15527,0,65,469,633,person
15528,269,457,303,471,cell phone
15529,2,61,473,637,person
15530,263,461,297,475,cell phone
15531,0,46,476,637,person
15532,224,459,309,484,cell phone
15533,290,30,390,156,person
15534,124,124,638,191,boat
15535,270,29,382,179,person
15536,117,88,636,193,boat
15537,2,167,196,558,person
15538,9,318,228,512,chair
15539,9,40,416,631,person
15540,129,444,418,634,chair
15541,430,304,587,424,person
15542,224,169,265,202,giraffe
15543,556,190,597,234,giraffe
15544,496,184,543,234,giraffe
15545,48,318,344,426,person
15546,211,215,253,349,person
15547,129,217,281,352,umbrella
15548,273,193,351,344,person
15549,160,0,480,402,person
15550,6,332,220,417,skateboard
15551,437,237,509,315,person
15552,172,123,422,308,elephant
15553,49,121,454,323,elephant
15554,59,28,331,592,person
15555,138,474,322,636,skis
15556,36,412,288,636,person
15557,272,261,289,279,sports ball
15558,163,249,191,292,person
15559,39,294,190,531,elephant
15560,146,239,168,294,person
15561,114,225,157,293,person
15562,169,248,270,324,person
15563,187,301,290,508,elephant
15564,32,220,125,344,person
15565,1,333,42,489,person
15566,47,311,174,531,elephant
15567,0,137,338,625,person
15568,202,431,414,604,cake
15569,270,187,467,356,person
15570,181,123,413,285,tv
15571,189,21,299,200,person
15572,84,41,458,316,horse
15573,0,27,360,545,person
15574,236,246,398,345,book
15575,373,87,537,283,person
15576,450,140,490,183,book
15577,0,1,476,638,person
15578,0,210,245,565,person
15579,35,65,477,569,person
15580,47,167,350,584,book
15581,406,61,549,448,person
15582,435,124,474,213,banana
15583,101,29,301,472,person
15584,217,294,263,319,banana
15585,144,288,177,325,banana
15586,117,286,160,321,banana
15587,394,63,549,447,person
15588,439,126,473,173,banana
15589,397,56,560,437,person
15590,425,120,497,218,banana
15591,0,397,234,637,person
15592,0,89,478,614,laptop
15593,202,116,314,403,person
15594,51,184,221,407,motorcycle
15595,298,153,450,404,person
15596,242,210,480,404,motorcycle
15597,357,153,450,404,person
15598,241,211,482,395,motorcycle
15599,361,159,420,333,person
15600,262,308,430,351,skis
15601,358,156,433,333,person
15602,262,322,382,364,skis
15603,172,121,273,299,person
15604,165,287,235,320,skateboard
15605,501,221,638,369,person
15606,511,352,636,385,skateboard
15607,49,72,135,379,person
15608,37,365,127,395,skateboard
15609,304,108,480,326,person
15610,308,287,401,355,skateboard
15611,499,217,635,373,person
15612,515,347,636,395,skateboard
15613,44,69,137,377,person
15614,32,351,149,399,skateboard
15615,1,148,217,477,person
15616,1,0,637,477,train
15617,183,219,637,477,person
15618,371,113,399,198,person
15619,177,308,425,493,suitcase
15620,8,3,471,580,person
15621,54,239,390,569,cat
15622,9,2,305,253,person
15623,102,251,420,589,cat
15624,317,117,421,286,person
15625,373,179,441,222,book
15626,187,93,303,290,person
15627,179,185,244,217,book
15628,325,117,429,279,person
15629,378,176,440,210,book
15630,188,90,303,289,person
15631,180,181,257,219,book
15632,325,89,441,295,person
15633,382,153,441,233,book
15634,173,78,298,303,person
15635,179,164,254,234,book
15636,6,105,431,631,person
15637,301,257,385,338,apple
15638,57,105,391,634,person
15639,249,0,473,634,apple
15640,253,25,359,281,person
15641,68,81,466,418,horse
15642,202,7,382,315,person
15643,60,100,533,386,horse
15644,363,185,395,221,person
15645,97,69,542,338,bus
15646,154,177,199,229,person
15647,394,73,417,110,person
15648,5,105,618,373,car
15649,301,85,330,136,person
15650,341,68,389,118,person
15651,265,143,356,266,person
15652,265,165,297,224,backpack
15653,285,106,637,423,person
15654,1,237,638,423,motorcycle
15655,197,39,343,242,person
15656,4,241,638,418,motorcycle
15657,68,84,284,401,person
15658,298,84,521,417,person
15659,69,85,357,421,person
15660,0,191,638,422,motorcycle
15661,1,30,477,635,person
15662,213,286,474,638,teddy bear
15663,118,70,364,593,person
15664,101,269,307,634,chair
15665,440,161,484,203,person
15666,291,41,628,316,bus
15667,321,189,349,225,person
15668,297,43,619,305,bus
15669,444,163,477,207,person
15670,380,159,418,221,person
15671,421,163,487,216,person
15672,221,17,627,318,bus
15673,160,44,269,274,person
15674,50,115,326,414,horse
15675,397,153,437,255,person
15676,378,131,444,156,umbrella
15677,430,301,517,497,person
15678,421,256,561,298,umbrella
15679,333,246,437,503,person
15680,243,201,451,246,umbrella
15681,389,153,445,235,person
15682,374,127,452,161,umbrella
15683,433,301,520,508,person
15684,420,252,562,313,umbrella
15685,320,244,438,505,person
15686,246,196,453,260,umbrella
15687,391,153,432,256,person
15688,379,136,444,153,umbrella
15689,182,33,305,255,person
15690,57,115,515,424,motorcycle
15691,350,173,374,208,person
15692,200,129,609,333,bus
15693,117,246,171,298,person
15694,192,127,620,335,bus
15695,0,220,56,297,person
15696,118,161,190,383,person
15697,65,191,465,389,car
15698,114,146,210,401,person
15699,74,185,462,403,car
15700,372,105,379,117,person
15701,365,102,425,123,boat
15702,389,102,396,116,person
15703,379,105,387,118,person
15704,442,229,518,297,person
15705,353,237,529,346,boat
15706,380,233,471,310,person
15707,436,223,528,301,person
15708,327,256,542,347,boat
15709,437,221,506,290,person
15710,353,255,533,349,boat
15711,86,81,361,417,person
15712,166,309,229,437,skateboard
15713,194,65,288,211,person
15714,225,209,295,229,skateboard
15715,130,150,166,221,person
15716,126,203,161,225,skateboard
15717,189,58,294,216,person
15718,221,200,295,230,skateboard
15719,383,148,636,425,person
15720,328,257,365,322,wine glass
15721,98,92,262,289,person
15722,202,73,234,174,baseball bat
15723,109,102,256,288,person
15724,208,85,228,160,baseball bat
15725,259,27,491,364,person
15726,92,156,557,409,motorcycle
15727,291,147,416,416,person
15728,137,161,504,538,horse
15729,276,127,439,424,person
15730,129,137,494,559,horse
15731,246,76,341,301,person
15732,152,163,512,320,bicycle
15733,245,73,339,299,person
15734,149,90,509,326,bicycle
15735,147,144,212,363,person
15736,234,242,282,290,bird
15737,353,83,418,125,bird
15738,231,129,282,185,bird
15739,256,173,316,229,bird
15740,307,17,364,97,bird
15741,398,49,547,394,person
15742,81,86,414,406,elephant
15743,234,125,246,137,person
15744,80,89,420,400,elephant
15745,193,112,204,125,person
15746,243,131,259,145,person
15747,259,126,279,139,person
15748,202,111,221,125,person
15749,215,125,234,146,person
15750,385,168,402,223,person
15751,513,162,531,218,person
15752,360,172,393,213,person
15753,398,158,428,222,person
15754,521,120,552,217,person
15755,558,137,619,316,person
15756,485,192,495,212,person
15757,80,7,635,406,train
15758,547,194,556,218,person
15759,493,188,505,210,person
15760,607,198,619,220,person
15761,535,190,545,218,person
15762,597,197,609,222,person
15763,555,207,569,243,person
15764,438,161,476,199,person
15765,448,168,484,201,person
15766,316,138,628,321,car
15767,445,171,477,203,person
15768,317,153,623,320,car
15769,180,78,306,382,person
15770,263,209,474,402,chair
15771,146,52,341,478,person
15772,66,337,245,596,cake
15773,251,59,477,637,person
15774,359,58,515,300,person
15775,375,242,586,328,skis
15776,93,44,543,470,person
15777,153,259,565,415,dog
15778,309,272,357,324,person
15779,311,305,357,328,skis
15780,261,236,277,280,person
15781,265,269,278,281,skis
15782,237,236,261,282,person
15783,239,269,257,284,skis
15784,383,237,409,301,person
15785,383,282,409,299,skis
15786,304,270,353,325,person
15787,316,305,352,333,skis
15788,442,214,512,377,person
15789,432,343,528,393,skis
15790,94,145,425,473,person
15791,124,79,632,475,couch
15792,217,33,439,422,person
15793,262,142,403,351,backpack
15794,21,213,253,518,person
15795,168,158,238,235,baseball bat
15796,19,201,256,530,person
15797,152,147,243,257,baseball bat
15798,349,232,409,301,person
15799,27,158,560,394,bus
15800,122,257,149,286,person
15801,27,144,558,401,bus
15802,346,235,405,288,person
15803,161,109,316,317,person
15804,241,253,292,327,skateboard
15805,157,112,291,327,person
15806,249,254,297,338,skateboard
15807,9,65,233,499,person
15808,57,194,599,499,bench
15809,232,48,558,498,person
15810,86,45,342,346,person
15811,174,169,363,327,chair
15812,1,9,413,638,person
15813,77,233,135,343,tie
15814,248,1,638,476,person
15815,185,124,254,204,carrot
15816,471,142,571,294,person
15817,468,202,550,295,chair
15818,301,124,324,249,person
15819,279,216,410,266,skis
15820,326,130,363,260,person
15821,207,115,275,246,person
15822,166,236,301,262,skis
15823,345,151,441,303,person
15824,261,279,492,326,skis
15825,2,71,86,300,person
15826,2,281,135,323,skis
15827,311,134,334,252,person
15828,291,252,365,261,skis
15829,323,136,361,268,person
15830,282,258,375,268,skis
15831,209,120,258,254,person
15832,169,240,297,256,skis
15833,0,76,83,309,person
15834,1,292,138,316,skis
15835,310,133,328,253,person
15836,277,245,352,258,skis
15837,321,134,361,263,person
15838,279,258,373,275,skis
15839,350,154,439,305,person
15840,256,293,495,323,skis
15841,2,79,88,308,person
15842,0,287,131,312,skis
15843,87,1,629,477,person
15844,524,229,637,349,bottle
15845,87,2,631,471,person
15846,542,201,637,393,bottle
15847,572,137,632,211,person
15848,569,162,638,257,horse
15849,418,132,511,196,person
15850,430,158,507,333,horse
15851,205,115,297,232,person
15852,205,130,347,333,horse
15853,18,101,147,295,person
15854,17,157,185,465,horse
15855,409,135,509,245,person
15856,424,159,510,335,horse
15857,581,143,621,197,person
15858,579,177,633,261,horse
15859,422,137,501,188,person
15860,438,181,507,329,horse
15861,220,109,276,185,person
15862,210,165,360,312,horse
15863,41,97,166,212,person
15864,32,207,195,439,horse
15865,193,114,292,225,person
15866,202,140,302,338,horse
15867,125,134,162,174,person
15868,154,170,189,305,horse
15869,267,122,297,192,person
15870,289,191,341,312,horse
15871,56,13,425,524,person
15872,43,184,424,516,sheep
15873,36,1,422,230,person
15874,17,177,422,633,sheep
15875,460,120,505,147,person
15876,395,109,600,215,car
15877,263,176,320,205,person
15878,147,158,471,304,car
15879,272,169,324,212,person
15880,145,152,475,308,car
15881,226,340,356,530,person
15882,265,277,399,364,umbrella
15883,248,346,328,538,person
15884,249,300,378,354,umbrella
15885,247,346,341,535,person
15886,253,303,402,364,umbrella
15887,3,0,337,201,person
15888,47,67,629,450,cake
15889,105,5,339,418,person
15890,105,128,564,421,suitcase
15891,1,164,231,555,person
15892,151,400,335,480,keyboard
15893,284,171,312,200,person
15894,165,139,376,291,truck
15895,377,137,430,261,person
15896,366,192,428,294,truck
15897,64,223,432,553,person
15898,52,461,209,542,book
15899,1,4,637,356,person
15900,132,5,399,331,cell phone
15901,1,1,637,474,person
15902,0,1,283,204,bottle
15903,227,1,630,472,person
15904,5,1,279,207,bottle
15905,450,140,567,380,person
15906,418,83,567,216,umbrella
15907,443,139,571,383,person
15908,426,95,582,145,umbrella
15909,336,74,593,473,person
15910,461,205,521,258,donut
15911,5,17,424,479,person
15912,301,380,407,469,donut
15913,264,236,275,268,person
15914,188,120,207,140,traffic light
15915,185,152,210,168,traffic light
15916,384,35,558,449,traffic light
15917,252,236,268,265,person
15918,209,235,231,269,person
15919,0,89,117,204,person
15920,238,9,277,53,clock
15921,279,17,322,60,clock
15922,245,203,393,297,person
15923,233,59,424,261,person
15924,420,0,638,422,person
15925,110,172,550,424,person
15926,158,7,444,282,person
15927,275,170,360,277,cup
15928,157,20,502,615,person
15929,76,535,294,639,cake
15930,175,17,421,426,person
15931,0,299,638,477,boat
15932,494,289,635,476,person
15933,0,314,527,478,dining table
15934,6,177,161,439,person
15935,249,5,465,356,person
15936,369,65,589,417,person
15937,133,140,443,441,kite
15938,145,231,225,548,person
15939,197,378,233,555,umbrella
15940,1,75,119,398,person
15941,179,296,227,348,sports ball
15942,320,29,404,165,person
15943,158,130,467,424,elephant
15944,260,38,347,240,person
15945,425,309,444,329,person
15946,400,316,452,342,boat
15947,174,113,341,468,person
15948,175,289,221,341,sports ball
15949,177,119,333,464,person
15950,177,305,213,335,sports ball
15951,345,189,506,424,person
15952,1,264,634,426,bench
15953,193,187,509,426,person
15954,192,37,333,224,person
15955,206,73,472,185,surfboard
15956,43,5,634,415,person
15957,127,232,519,288,knife
15958,233,127,253,148,person
15959,98,32,317,289,truck
15960,218,121,258,155,person
15961,103,21,306,281,truck
15962,392,118,414,141,person
15963,352,97,482,197,truck
15964,152,26,538,390,person
15965,299,178,511,375,tie
15966,176,14,511,421,person
15967,302,215,460,419,tie
15968,396,132,485,437,person
15969,369,397,411,470,hot dog
15970,241,29,365,148,person
15971,266,115,349,154,skateboard
15972,232,16,404,129,person
15973,244,98,379,179,skateboard
15974,325,137,360,181,person
15975,255,157,422,270,boat
15976,308,142,336,221,person
15977,298,149,354,229,person
15978,261,163,429,270,boat
15979,157,145,229,231,person
15980,198,226,217,245,skateboard
15981,156,145,226,228,person
15982,196,220,220,247,skateboard
15983,296,153,333,200,person
15984,181,170,451,391,truck
15985,350,58,382,135,person
15986,298,105,440,152,dining table
15987,420,45,471,166,person
15988,275,44,350,137,person
15989,2,196,96,309,person
15990,14,170,636,408,dining table
15991,1,5,73,212,person
15992,511,1,637,234,person
15993,81,2,262,192,person
15994,485,2,636,277,person
15995,33,175,637,425,dining table
15996,421,98,437,182,person
15997,389,161,506,332,elephant
15998,389,104,416,176,person
15999,434,92,474,188,person
16000,165,73,216,169,person
16001,27,150,365,390,elephant
16002,107,97,158,206,person
16003,157,68,249,182,person
16004,493,165,550,289,person
16005,345,157,512,333,elephant
16006,587,148,625,246,person
16007,388,179,501,332,elephant
16008,29,168,356,383,elephant
16009,354,289,409,361,person
16010,497,183,538,292,person
16011,489,191,512,229,person
16012,60,126,555,502,train
16013,173,86,280,362,person
16014,152,334,259,380,skateboard
16015,0,153,168,261,person
16016,4,1,634,476,bed
16017,118,165,309,341,person
16018,348,257,636,474,person
16019,540,48,601,175,person
16020,62,130,393,399,motorcycle
16021,335,158,543,361,person
16022,2,54,380,399,car
16023,281,58,635,453,person
16024,153,185,211,324,bottle
16025,369,33,596,426,person
16026,385,154,473,187,cake
16027,219,41,344,394,person
16028,5,241,210,412,bench
16029,0,27,431,477,person
16030,233,93,525,460,bird
16031,148,38,311,431,person
16032,2,60,594,381,train
16033,181,3,419,418,person
16034,290,97,352,142,tie
16035,88,128,211,303,person
16036,121,263,225,320,skateboard
16037,483,56,564,374,person
16038,132,97,601,419,horse
16039,79,88,180,285,person
16040,58,258,177,292,skis
16041,78,85,179,287,person
16042,65,265,172,299,skis
16043,58,378,76,404,person
16044,1,345,236,423,boat
16045,39,1,269,477,person
16046,111,76,260,388,backpack
16047,110,50,595,419,person
16048,87,9,526,525,book
16049,277,139,393,355,person
16050,289,213,331,286,bird
16051,267,148,405,351,person
16052,278,49,363,154,bird
16053,59,145,238,351,person
16054,88,87,149,165,bird
16055,206,88,472,476,person
16056,273,254,504,475,handbag
16057,37,73,234,328,person
16058,179,160,222,198,baseball glove
16059,518,163,597,372,person
16060,507,234,532,258,baseball glove
16061,156,181,237,349,person
16062,247,150,317,264,stop sign
16063,373,65,629,445,person
16064,149,249,473,305,oven
16065,87,34,418,455,person
16066,138,357,165,455,knife
16067,100,17,415,480,person
16068,124,345,183,461,knife
16069,109,35,420,449,person
16070,129,355,167,452,knife
16071,391,255,421,285,person
16072,104,48,549,315,boat
16073,472,202,497,275,person
16074,498,215,539,265,person
16075,493,220,543,269,person
16076,101,57,550,317,boat
16077,392,258,424,290,person
16078,97,100,585,326,boat
16079,49,53,356,635,person
16080,52,393,171,496,bowl
16081,19,1,638,418,person
16082,1,1,527,419,chair
16083,193,249,494,423,person
16084,186,226,480,367,spoon
16085,85,33,422,506,person
16086,17,414,129,524,knife
16087,505,184,586,405,person
16088,125,35,614,378,bus
16089,99,162,202,561,person
16090,153,180,168,207,cell phone
16091,101,166,206,554,person
16092,154,185,173,194,cell phone
16093,270,54,377,342,person
16094,134,115,538,461,horse
16095,379,1,477,105,person
16096,439,80,500,188,bicycle
16097,522,0,606,215,person
16098,483,77,557,210,bicycle
16099,1,1,107,233,person
16100,0,92,134,223,bicycle
16101,102,0,309,371,person
16102,0,58,289,357,bicycle
16103,155,17,489,422,person
16104,100,86,543,477,bicycle
16105,65,132,327,422,person
16106,69,243,275,416,backpack
16107,474,235,495,277,person
16108,451,246,503,281,bicycle
16109,468,232,495,284,person
16110,450,251,497,281,bicycle
16111,463,222,503,284,person
16112,446,242,494,286,bicycle
16113,87,81,245,360,person
16114,233,158,273,212,sports ball
16115,81,82,261,365,person
16116,222,153,285,227,sports ball
16117,219,30,349,232,person
16118,130,69,516,334,motorcycle
16119,267,149,357,288,person
16120,0,242,352,464,dining table
16121,37,137,140,263,person
16122,0,242,365,337,dining table
